,treino,previsto
gamma1,[0.9440284133783025],[0.9438706636428833]
gamma2,[0.23455786830952863],[0.23447571694850922]
gamma3,[0.23739673346449208],[0.23737290501594543]
gamma4,[0.7348256957943416],[0.7346217036247253]
JXX,[-0.04045491970371362],[-0.04049349203705788]
JXY,[-0.08333777059837977],[-0.08337978273630142]
JXZ,[-0.47093939488950465],[-0.47077497839927673]
JYX,[-0.4923981294150117],[-0.4923784136772156]
JYY,[0.3837602007091041],[0.38366779685020447]
JYZ,[-0.35112371262750175],[-0.35123303532600403]
JZX,[0.34964114073581687],[0.34965580701828003]
JZY,[0.5743484076012979],[0.574224054813385]
JZZ,[0.7318910951487247],[0.7316847443580627]
JIX,[-0.6374702733335573],[-0.6373383402824402]
JIY,[0.3228610969904888],[0.322824090719223]
JIZ,[-0.3308805936649999],[-0.33091410994529724]
JXI,[-0.6041207916749591],[-0.6039872169494629]
JYI,[-0.02096932190376899],[-0.021011702716350555]
JZI,[-0.01193064178564951],[-0.012030262500047684]
