,treino,previsto
gamma1,[0.011103140095212849],[0.010857810266315937]
gamma2,[0.06936843811723081],[0.06945457309484482]
gamma3,[0.17029397548628933],[0.17006774246692657]
gamma4,[0.23062657285541344],[0.23084379732608795]
JIX,[0.9567097167419933],[0.9565166234970093]
JIY,[-0.8909546899790852],[-0.8908314108848572]
JIZ,[0.45132344234864985],[0.45092085003852844]
JXI,[-0.032276513351115144],[-0.032707858830690384]
JYI,[0.8834464903328145],[0.8835390210151672]
JZI,[-0.18629102358141614],[-0.18657565116882324]
JXX,[0.8384859880845335],[0.8387516140937805]
JXY,[-0.6817044022321801],[-0.6816009283065796]
JXZ,[0.9895603626777179],[0.9887906312942505]
JYX,[-0.1740409161067018],[-0.17424951493740082]
JYY,[-0.6337030386141642],[-0.6335948705673218]
JYZ,[-0.3078017914359601],[-0.30744314193725586]
JZX,[0.2615917474199978],[0.26109516620635986]
JZY,[-0.931611574528584],[-0.9316695332527161]
JZZ,[-0.22563199046343807],[-0.22565321624279022]
