,treino,previsto
gamma1,[0.9723752503414661],[0.9721434116363525]
gamma2,[0.3289191945502741],[0.32891595363616943]
gamma3,[0.6037845231084645],[0.6036288738250732]
gamma4,[0.6074942084317443],[0.6070857048034668]
JXX,[-0.8296238699780065],[-0.8291028738021851]
JXY,[-0.36524216496358974],[-0.36530113220214844]
JXZ,[0.35288790697896677],[0.3530004024505615]
JYX,[-0.8295173655407848],[-0.8290139436721802]
JYY,[-0.6933649428609245],[-0.6926931142807007]
JYZ,[0.650547699608063],[0.6504035592079163]
JZX,[0.9594457052278216],[0.9589483737945557]
JZY,[-0.3613227125647036],[-0.3607628345489502]
JZZ,[-0.6220620264300913],[-0.6218593120574951]
JIX,[-0.004926862482795391],[-0.005113217048346996]
JIY,[-0.4676525538549188],[-0.46669623255729675]
JIZ,[0.27482232288738184],[0.27480635046958923]
JXI,[-0.5150404916324747],[-0.5149012207984924]
JYI,[-0.053662840025089587],[-0.05322938412427902]
JZI,[0.9406722982235067],[0.9395344853401184]
