,treino,previsto
gamma1,[0.07873212256130502],[0.07862889021635056]
gamma2,[0.8385794417948504],[0.838632345199585]
gamma3,[0.7748150558613741],[0.7750043869018555]
gamma4,[0.7401692871206411],[0.7401255965232849]
JIX,[0.2969944399577662],[0.29702115058898926]
JIY,[0.40273908193734953],[0.4028768241405487]
JIZ,[0.9140940053161357],[0.9133093357086182]
JXI,[-0.6071937818236794],[-0.606959879398346]
JYI,[-0.8692615292310002],[-0.8689817190170288]
JZI,[0.6485148599678836],[0.6484683752059937]
JXX,[-0.3338666967613588],[-0.33359622955322266]
JXY,[-0.25525056072843344],[-0.25520867109298706]
JXZ,[0.6297316462233915],[0.6301040053367615]
JYX,[-0.6333304606700121],[-0.6333640217781067]
JYY,[0.8193628972743414],[0.8192055821418762]
JYZ,[-0.017661007920774408],[-0.017780885100364685]
JZX,[-0.8573255728224154],[-0.8572916388511658]
JZY,[0.8356247341269967],[0.8354634642601013]
JZZ,[0.14599702737085796],[0.1460290402173996]
