,treino,previsto
gamma1,[0.5765919646489391],[0.5083810687065125]
gamma2,[0.9810562099841368],[0.8789693117141724]
gamma3,[0.48333826247680256],[0.3669104278087616]
gamma4,[0.31783677819012823],[0.24989518523216248]
JIX,[-0.25881137975062707],[-0.3943118155002594]
JIY,[0.8152502726521875],[0.8840787410736084]
JIZ,[-0.2079467635711556],[-0.4094415307044983]
JXI,[-0.587893141865695],[-0.6189588308334351]
JYI,[0.6355952820309936],[0.7797282338142395]
JZI,[0.5175681866126696],[0.7650823593139648]
JXX,[0.3965657038489854],[0.11667164415121078]
JXY,[-0.95637294402159],[-0.8185933232307434]
JXZ,[-0.18553914661270632],[-0.3180488049983978]
JYX,[-0.3709913181225113],[-0.38200289011001587]
JYY,[-0.4898356945172957],[-0.5377142429351807]
JYZ,[-0.3218953854275173],[-0.34032541513442993]
JZX,[-0.4481023679423799],[-0.613800048828125]
JZY,[0.00863258254418886],[0.12691988050937653]
JZZ,[-0.9774703257667732],[-1.239809274673462]
