,treino,previsto
gamma1,[0.4438774447470737],[0.4437318444252014]
gamma2,[0.9596160635365508],[0.9592005014419556]
gamma3,[0.9712559648074823],[0.9707722663879395]
gamma4,[0.8383626047485429],[0.8377613425254822]
JIX,[0.36400912117595574],[0.3636096715927124]
JIY,[-0.8167947838408722],[-0.8162031769752502]
JIZ,[0.2356326977228047],[0.2358720451593399]
JXI,[0.6838398091019124],[0.6833329796791077]
JYI,[0.6691005771521796],[0.6688012480735779]
JZI,[0.030035451582698824],[0.029547594487667084]
JXX,[0.26207593059135315],[0.26186254620552063]
JXY,[-0.2615403318741629],[-0.26132792234420776]
JXZ,[0.05603724403844934],[0.055845536291599274]
JYX,[-0.7842866333945362],[-0.7838332056999207]
JYY,[0.365899867666593],[0.36554551124572754]
JYZ,[0.20133672349955978],[0.2010025978088379]
JZX,[-0.43615095428719],[-0.43583667278289795]
JZY,[-0.24285431246360178],[-0.2426214963197708]
JZZ,[0.4722630742673428],[0.47192490100860596]
