,treino,previsto
gamma1,[0.5628688113018914],[0.5622316598892212]
gamma2,[0.1447411064167936],[0.1449420005083084]
gamma3,[0.6212680126015702],[0.620779275894165]
gamma4,[0.9354403775856178],[0.9346437454223633]
JIX,[-0.45701777348010886],[-0.45646917819976807]
JIY,[0.08381318894888312],[0.08328033238649368]
JIZ,[0.41626068745402045],[0.4152650833129883]
JXI,[0.917191422295486],[0.9174103140830994]
JYI,[-0.2618426626154975],[-0.2605792284011841]
JZI,[0.06558319034107951],[0.06499695032835007]
JXX,[-0.2505554106105863],[-0.250799298286438]
JXY,[0.1001806372651497],[0.10059376060962677]
JXZ,[0.6830199055618982],[0.6831274628639221]
JYX,[0.9856124726433224],[0.9840540885925293]
JYY,[0.8570814910534756],[0.8566856980323792]
JYZ,[0.8766170981231314],[0.8765646815299988]
JZX,[-0.891220563811497],[-0.8907952308654785]
JZY,[-0.5173986975921827],[-0.5172467231750488]
JZZ,[0.8920340765929551],[0.8912030458450317]
