,treino,previsto
gamma1,[0.5277693445209781],[0.5271551609039307]
gamma2,[0.9678965934609308],[0.9659987688064575]
gamma3,[0.9345193264078987],[0.9335498213768005]
gamma4,[0.09292144624864485],[0.093303382396698]
JIX,[0.7765361529049761],[0.7748875021934509]
JIY,[-0.20001120805797412],[-0.20018306374549866]
JIZ,[0.17724036554846423],[0.1773369163274765]
JXI,[0.7195733470855228],[0.7194366455078125]
JYI,[-0.5429215932707987],[-0.5417694449424744]
JZI,[0.03143456804703959],[0.031169218942523003]
JXX,[0.16746097114721215],[0.1673802137374878]
JXY,[0.8943990439534582],[0.8929271697998047]
JXZ,[-0.9356372202874645],[-0.9345964193344116]
JYX,[-0.8621126594669188],[-0.8597466945648193]
JYY,[-0.35983168136833243],[-0.35956117510795593]
JYZ,[0.6501840361127005],[0.6491071581840515]
JZX,[0.6862991754840158],[0.6850965619087219]
JZY,[-0.729217640330404],[-0.7293989658355713]
JZZ,[0.8390800400871314],[0.8382250666618347]
