,treino,previsto
gamma1,[0.4335270462955384],[0.4330299496650696]
gamma2,[0.8554088477491049],[0.8544366359710693]
gamma3,[0.9372801278909322],[0.9363544583320618]
gamma4,[0.5687076940748169],[0.5680744051933289]
JXX,[0.03579855711022262],[0.035792820155620575]
JXY,[-0.5955356590317753],[-0.5943039059638977]
JXZ,[-0.7792109396740667],[-0.7774413228034973]
JYX,[-0.4897951571405561],[-0.48917174339294434]
JYY,[0.559631598803906],[0.559307873249054]
JYZ,[-0.9491812971888518],[-0.9474079012870789]
JZX,[-0.2956259316551795],[-0.2948409914970398]
JZY,[-0.15528266879590258],[-0.15521052479743958]
JZZ,[0.10612110780233319],[0.10676325112581253]
JIX,[-0.4403690528540243],[-0.43975630402565]
JIY,[0.0042808872494692896],[0.004686634987592697]
JIZ,[0.12829563294553736],[0.1286744624376297]
JXI,[-0.07807628366854513],[-0.07647550851106644]
JYI,[0.1734731208329543],[0.17397646605968475]
JZI,[-0.02553243332706523],[-0.02381589449942112]
