,treino,previsto
gamma1,[0.4212483616141941],[0.4212685823440552]
gamma2,[0.512633924392356],[0.5124955177307129]
gamma3,[0.7342090787834955],[0.7340995669364929]
gamma4,[0.3589963597861997],[0.3588041663169861]
JIX,[0.8497305032518905],[0.8491118550300598]
JIY,[0.8972115559863543],[0.8976209163665771]
JIZ,[0.7848666880971586],[0.7841136455535889]
JXI,[-0.8328986463386328],[-0.832283616065979]
JYI,[0.18405445377147056],[0.18412145972251892]
JZI,[-0.15250518353007725],[-0.15239247679710388]
JXX,[0.06017602023601287],[0.06048315390944481]
JXY,[-0.7393941175050389],[-0.7395926117897034]
JXZ,[-0.6160056849214146],[-0.6155622005462646]
JYX,[-0.11085285225397401],[-0.1108572855591774]
JYY,[-0.5579216536855618],[-0.558060348033905]
JYZ,[-0.08993408230456712],[-0.09008468687534332]
JZX,[-0.950466065020863],[-0.9504938721656799]
JZY,[-0.8284518274474977],[-0.8284007906913757]
JZZ,[0.42001640048982014],[0.42002663016319275]
