,treino,previsto
gamma1,[0.4494007558523254],[0.4493144154548645]
gamma2,[0.20865257233244294],[0.2087259292602539]
gamma3,[0.316903983245593],[0.31701433658599854]
gamma4,[0.9086358448961127],[0.9086333513259888]
JXX,[0.8098913893329576],[0.8099604845046997]
JXY,[0.7442607481394212],[0.7442024350166321]
JXZ,[0.14588133849844365],[0.14579078555107117]
JYX,[-0.6612438257488602],[-0.6610140204429626]
JYY,[-0.17695387591808664],[-0.17700298130512238]
JYZ,[0.9876760255546593],[0.9878430366516113]
JZX,[-0.7935044001776401],[-0.7935509085655212]
JZY,[-0.36172170230142053],[-0.3616332411766052]
JZZ,[0.9000782159070004],[0.9000322222709656]
JIX,[0.8112793523490414],[0.811679482460022]
JIY,[0.3725083140534051],[0.37247657775878906]
JIZ,[0.5330185127252884],[0.5330746173858643]
JXI,[0.8092324756265472],[0.8090375065803528]
JYI,[-0.4803451050220462],[-0.47998568415641785]
JZI,[0.2714517392119784],[0.2713182270526886]
