,treino,previsto
gamma1,[0.23418295948970536],[0.23482413589954376]
gamma2,[0.01999130622418077],[0.02036065049469471]
gamma3,[0.2667674610031978],[0.26686325669288635]
gamma4,[0.40766386296095714],[0.407490998506546]
JXX,[0.9982570783251581],[0.998249888420105]
JXY,[-0.5812047362221744],[-0.5798214077949524]
JXZ,[0.283736870144214],[0.284773588180542]
JYX,[-0.0817324744552066],[-0.07946398109197617]
JYY,[-0.09373513772371433],[-0.09406989067792892]
JYZ,[-0.01003461222164459],[-0.00862064864486456]
JZX,[-0.6155383155146357],[-0.6164188385009766]
JZY,[0.6610425472659434],[0.6591232419013977]
JZZ,[-0.8208687531188208],[-0.8213791251182556]
JIX,[-0.5465882812379024],[-0.5472937822341919]
JIY,[0.9245900716687656],[0.9230008721351624]
JIZ,[-0.7473382026982809],[-0.7483541369438171]
JXI,[0.4096338457432158],[0.41110390424728394]
JYI,[-0.8296294638984947],[-0.8287508487701416]
JZI,[-0.5051180301418299],[-0.5060870051383972]
