,treino,previsto
gamma1,[0.5901527546316861],[0.5723479986190796]
gamma2,[0.6068757160405743],[0.6562821269035339]
gamma3,[0.9811690850890965],[0.8926475048065186]
gamma4,[0.7428108992904813],[0.6761184930801392]
JIX,[-0.2588867178073859],[-0.2910141348838806]
JIY,[0.9003708718663839],[0.883983314037323]
JIZ,[-0.5999070717600636],[-0.46326661109924316]
JXI,[-0.4060517541652038],[-0.3759225904941559]
JYI,[-0.16375735637421673],[-0.20489761233329773]
JZI,[-0.5253895926232446],[-0.32557255029678345]
JXX,[-0.3972357250361773],[-0.3359343707561493]
JXY,[0.6815276211230483],[0.7983061075210571]
JXZ,[-0.020560708179608644],[-0.055344175547361374]
JYX,[-0.8336387524805398],[-0.8593255877494812]
JYY,[0.6943414554288729],[0.7343200445175171]
JYZ,[-0.545152942348103],[-0.5370165705680847]
JZX,[0.5784393926365736],[0.5514881014823914]
JZY,[-0.8791840075310149],[-0.7749933004379272]
JZZ,[0.3181904168868892],[0.4846995770931244]
