,treino,previsto
gamma1,[0.22329304317795007],[0.22313767671585083]
gamma2,[0.6127976930466994],[0.6126328706741333]
gamma3,[0.5280491597094294],[0.5278197526931763]
gamma4,[0.14082943228357703],[0.14078299701213837]
JXX,[0.2160727927839059],[0.21603231132030487]
JXY,[-0.6598174185959966],[-0.6596763134002686]
JXZ,[-0.31086587417068134],[-0.3109006881713867]
JYX,[-0.4660733683391636],[-0.4656710624694824]
JYY,[-0.34104270306109696],[-0.34091031551361084]
JYZ,[0.4531936542370709],[0.453016996383667]
JZX,[-0.05389867737286291],[-0.0539521798491478]
JZY,[0.9255837762933885],[0.9254882335662842]
JZZ,[0.16568282843738324],[0.16564904153347015]
JIX,[0.2789473894406407],[0.27880772948265076]
JIY,[-0.14195803173618882],[-0.14178329706192017]
JIZ,[0.44859764131257807],[0.4484778344631195]
JXI,[-0.8675370608806985],[-0.8671689033508301]
JYI,[0.39572582339265283],[0.3953281044960022]
JZI,[-0.25013652378796336],[-0.2501247823238373]
