,treino,previsto
gamma1,[0.92965859608353],[0.9266173243522644]
gamma2,[0.5569854761423373],[0.5545597672462463]
gamma3,[0.3846514573686475],[0.3848123252391815]
gamma4,[0.030345543681900566],[0.030193937942385674]
JXX,[-0.1588688834408547],[-0.1493450403213501]
JXY,[-0.5381276295407358],[-0.533953070640564]
JXZ,[-0.2506249305871704],[-0.26118701696395874]
JYX,[-0.8646050641334451],[-0.8585821986198425]
JYY,[0.2864398249304285],[0.28391462564468384]
JYZ,[0.985193901863664],[0.9714968800544739]
JZX,[-0.5855663564444096],[-0.5894880890846252]
JZY,[0.5180930729616604],[0.5210938453674316]
JZZ,[-0.5781795821423887],[-0.5733828544616699]
JIX,[0.9318383760498881],[0.9265280961990356]
JIY,[0.11951182799780913],[0.11639999598264694]
JIZ,[-0.05265622357871269],[-0.05100703239440918]
JXI,[0.046558950858430315],[0.04162932559847832]
JYI,[0.5353201261569036],[0.5283042788505554]
JZI,[0.9772120554889443],[0.9442093968391418]
