,treino,previsto
gamma1,[0.5277693445209781],[0.5270262956619263]
gamma2,[0.9678965934609308],[0.96538907289505]
gamma3,[0.9345193264078987],[0.9331815242767334]
gamma4,[0.09292144624864485],[0.0934637114405632]
JIX,[0.7765361529049761],[0.7746372818946838]
JIY,[-0.20001120805797412],[-0.20048405230045319]
JIZ,[0.17724036554846423],[0.1776161789894104]
JXI,[0.7195733470855228],[0.7195822596549988]
JYI,[-0.5429215932707987],[-0.541331946849823]
JZI,[0.03143456804703959],[0.029485110193490982]
JXX,[0.16746097114721215],[0.16788753867149353]
JXY,[0.8943990439534582],[0.8925034999847412]
JXZ,[-0.9356372202874645],[-0.9348774552345276]
JYX,[-0.8621126594669188],[-0.8588801026344299]
JYY,[-0.35983168136833243],[-0.3586026728153229]
JYZ,[0.6501840361127005],[0.6482553482055664]
JZX,[0.6862991754840158],[0.6851556897163391]
JZY,[-0.729217640330404],[-0.7294471859931946]
JZZ,[0.8390800400871314],[0.8378716707229614]
