,treino,previsto
gamma1,[0.597688556395288],[0.5975302457809448]
gamma2,[0.5421165774770644],[0.541610062122345]
gamma3,[0.5157541356479434],[0.5152655839920044]
gamma4,[0.9307106913239862],[0.9304925203323364]
JXX,[-0.10699918374312611],[-0.10731259733438492]
JXY,[0.1547744383110674],[0.15480448305606842]
JXZ,[-0.23580587094563144],[-0.23562097549438477]
JYX,[0.8238095190865289],[0.8233118057250977]
JYY,[0.7571137578606488],[0.7569414973258972]
JYZ,[0.44747802913247137],[0.4472167491912842]
JZX,[-0.8879859075596246],[-0.8876857757568359]
JZY,[0.9795089930244083],[0.9795520305633545]
JZZ,[0.09779775817461123],[0.09739662706851959]
JIX,[0.8272859451097823],[0.8275156021118164]
JIY,[-0.7250439608255377],[-0.7243391275405884]
JIZ,[0.11214027252682701],[0.1116693913936615]
JXI,[-0.033955024334235695],[-0.033838752657175064]
JYI,[0.9179608298470616],[0.9182998538017273]
JZI,[-0.23922049672899326],[-0.2393428236246109]
