,treino,previsto
gamma1,[0.11290250837191795],[0.10927877575159073]
gamma2,[0.5283496285730391],[0.5103769898414612]
gamma3,[0.8586548576898659],[0.9362879991531372]
gamma4,[0.7976692295510386],[0.8731623888015747]
JIX,[-0.170512001382642],[-0.2667611241340637]
JIY,[-0.424599654760373],[-0.541124165058136]
JIZ,[0.6894246819607532],[1.2486326694488525]
JXI,[-0.11245795401256231],[-0.25586217641830444]
JYI,[0.05745311741676429],[-0.011327500455081463]
JZI,[0.10251839349884273],[0.09042200446128845]
JXX,[-0.3221938636021444],[-0.2517358958721161]
JXY,[0.2789912288854657],[0.34063148498535156]
JXZ,[0.8000753853551041],[0.6753734350204468]
JYX,[-0.8560194986251837],[-0.988390326499939]
JYY,[0.12183085780051806],[0.2263166755437851]
JYZ,[-0.4719160020823525],[-0.5707119703292847]
JZX,[0.31134434749686246],[0.25998255610466003]
JZY,[0.24676066182700374],[0.2627656161785126]
JZZ,[-0.9085213503711735],[-0.946679413318634]
