,treino,previsto
gamma1,[0.041880336369846005],[0.041947100311517715]
gamma2,[0.9821934207987782],[0.9817329049110413]
gamma3,[0.9647577811255668],[0.9643176198005676]
gamma4,[0.6539225335338404],[0.6534925103187561]
JIX,[-0.09524089298036276],[-0.09521789848804474]
JIY,[0.11954477216099191],[0.11972631514072418]
JIZ,[0.8484211680474587],[0.8478421568870544]
JXI,[-0.06869985980045334],[-0.06868444383144379]
JYI,[0.01568254612454223],[0.016131747514009476]
JZI,[0.1747696576997939],[0.17424769699573517]
JXX,[-0.6306793122902468],[-0.6301652789115906]
JXY,[0.023817278083611004],[0.024016963317990303]
JXZ,[0.25976544043360383],[0.2598460912704468]
JYX,[0.5859537450399053],[0.585386335849762]
JYY,[-0.8117530875415631],[-0.8112148642539978]
JYZ,[-0.393197474750949],[-0.39240866899490356]
JZX,[-0.8186589250163212],[-0.8183491826057434]
JZY,[0.6192890687343551],[0.618960976600647]
JZZ,[0.38687696508247815],[0.3871026933193207]
