,treino,previsto
gamma1,[0.9059729815293226],[0.9055992364883423]
gamma2,[0.05882432741086607],[0.05864034593105316]
gamma3,[0.8188201278420804],[0.8197907209396362]
gamma4,[0.07460963363587747],[0.07463047653436661]
JIX,[-0.05085864262290385],[-0.05149882286787033]
JIY,[0.31494500531451064],[0.3156837224960327]
JIZ,[0.3328209422496762],[0.33321672677993774]
JXI,[-0.7147992941492645],[-0.716168224811554]
JYI,[-0.9782791138198641],[-0.9782814979553223]
JZI,[-0.25049101587327116],[-0.2500843405723572]
JXX,[-0.4519037210433372],[-0.4510735869407654]
JXY,[0.6206961044701675],[0.6203038096427917]
JXZ,[0.3811853060773691],[0.3799356520175934]
JYX,[0.2029140774554663],[0.20318220555782318]
JYY,[0.11638009550669604],[0.11719648540019989]
JYZ,[0.322642171744002],[0.32263147830963135]
JZX,[-0.709394410579794],[-0.7094318270683289]
JZY,[-0.11989041615046037],[-0.118958480656147]
JZZ,[-0.6754653552222227],[-0.6748948097229004]
