,treino,previsto
gamma1,[0.30821956876132295],[0.30826354026794434]
gamma2,[0.4007024373711281],[0.40063926577568054]
gamma3,[0.8816498189519364],[0.8815585970878601]
gamma4,[0.012715156358592217],[0.012710134498775005]
JIX,[-0.8504124862537785],[-0.8504011034965515]
JIY,[0.5320014716444283],[0.5319514274597168]
JIZ,[0.944187335187751],[0.9440515637397766]
JXI,[-0.16941362221762857],[-0.16931842267513275]
JYI,[0.889752232974109],[0.8894947171211243]
JZI,[-0.1410672442944536],[-0.14092837274074554]
JXX,[0.24322790321746246],[0.2430792897939682]
JXY,[0.8389083130549975],[0.8386305570602417]
JXZ,[-0.5924918257624066],[-0.5924466252326965]
JYX,[-0.920518135049899],[-0.920318603515625]
JYY,[-0.6464582042697216],[-0.6467089056968689]
JYZ,[-0.9300242489872956],[-0.9301304221153259]
JZX,[-0.12107743052932629],[-0.1209421381354332]
JZY,[-0.7539648609946157],[-0.753909170627594]
JZZ,[-0.8089635298967284],[-0.8086950778961182]
