,treino,previsto
gamma1,[0.951939128259082],[0.9448463916778564]
gamma2,[0.8467770172755084],[0.8410087823867798]
gamma3,[0.37265643819973215],[0.37021365761756897]
gamma4,[0.8090952493694098],[0.8006641268730164]
JXX,[-0.0974703196240907],[-0.09540762007236481]
JXY,[0.7767386580946491],[0.7679939270019531]
JXZ,[0.635838140646408],[0.629962682723999]
JYX,[-0.4705454932396085],[-0.4650167226791382]
JYY,[-0.4543397669530467],[-0.449863076210022]
JYZ,[-0.8514402725273611],[-0.8458096385002136]
JZX,[0.4630963972794697],[0.4570940434932709]
JZY,[-0.9179128262695495],[-0.9112597107887268]
JZZ,[0.3581159954508317],[0.3552570641040802]
JIX,[-0.5926591051578969],[-0.5894415974617004]
JIY,[-0.814613156303337],[-0.8068004250526428]
JIZ,[0.3189600046665215],[0.32187122106552124]
JXI,[0.17225884362757293],[0.17135892808437347]
JYI,[0.26881842145966495],[0.2680283188819885]
JZI,[-0.29030610911584054],[-0.2820162773132324]
