,treino,previsto
gamma1,[0.35803267961629326],[0.3580276072025299]
gamma2,[0.260402331953273],[0.2603767216205597]
gamma3,[0.8042812841588886],[0.8042407631874084]
gamma4,[0.6316639223416798],[0.6316980123519897]
JIX,[-0.7863429245966886],[-0.7863444089889526]
JIY,[0.40517104797371095],[0.40520283579826355]
JIZ,[0.30408404062855077],[0.3041837811470032]
JXI,[0.8807047791322358],[0.8802275657653809]
JYI,[-0.4577695468793537],[-0.45769578218460083]
JZI,[-0.48844897313392166],[-0.48816338181495667]
JXX,[0.4681187282893935],[0.4681246876716614]
JXY,[0.3169000364801515],[0.3168533444404602]
JXZ,[-0.39402405222328984],[-0.39417755603790283]
JYX,[0.36846625615391093],[0.36851420998573303]
JYY,[-0.2066527099339721],[-0.2067306935787201]
JYZ,[0.5550331757802247],[0.5548283457756042]
JZX,[-0.7632008602691229],[-0.7632132172584534]
JZY,[-0.5534677673755009],[-0.5534963607788086]
JZZ,[0.8029261725493977],[0.8028426766395569]
