,treino,previsto
gamma1,[0.9948195629497427],[0.9920231103897095]
gamma2,[0.9493954730932436],[0.9468116164207458]
gamma3,[0.5441770474293208],[0.5447314381599426]
gamma4,[0.4448541887258536],[0.44547462463378906]
JXX,[0.3394608028804418],[0.3349824547767639]
JXY,[-0.3837270848217116],[-0.3828912079334259]
JXZ,[-0.8868972645463826],[0.21224859356880188]
JYX,[-0.8302560096821567],[0.21319060027599335]
JYY,[0.6709977562588991],[0.15853658318519592]
JYZ,[0.4719399781370466],[-0.6832074522972107]
JZX,[0.3394608028804418],[-0.13791576027870178]
JZY,[-0.3837270848217116],[-0.21165731549263]
JZZ,[0.21188833135692486],[0.4466140568256378]
JIX,[0.9120685437784988],[0.9117655754089355]
JIY,[0.8956549741186988],[0.8953192234039307]
JIZ,[-0.8868972645463826],[-0.8854446411132812]
JXI,[-0.8302560096821567],[-0.8275194764137268]
JYI,[0.6709977562588991],[0.6706456542015076]
JZI,[0.4719399781370466],[0.4731045365333557]
