,treino,previsto
gamma1,[0.5765919646489391],[0.5760505795478821]
gamma2,[0.9810562099841368],[0.9795486330986023]
gamma3,[0.48333826247680256],[0.4828994572162628]
gamma4,[0.31783677819012823],[0.31769558787345886]
JXX,[0.3965657038489854],[0.3965440094470978]
JXY,[-0.95637294402159],[-0.9554781913757324]
JXZ,[-0.18553914661270632],[-0.18534550070762634]
JYX,[-0.3709913181225113],[-0.3700668513774872]
JYY,[-0.4898356945172957],[-0.48949769139289856]
JYZ,[-0.3218953854275173],[-0.3216949999332428]
JZX,[-0.4481023679423799],[-0.44708895683288574]
JZY,[0.00863258254418886],[0.007815130986273289]
JZZ,[-0.9774703257667732],[-0.9764680862426758]
JIX,[-0.25881137975062707],[-0.2575787305831909]
JIY,[0.8152502726521875],[0.8139632344245911]
JIZ,[-0.2079467635711556],[-0.20715250074863434]
JXI,[-0.587893141865695],[-0.5872063636779785]
JYI,[0.6355952820309936],[0.6343100070953369]
JZI,[0.5175681866126696],[0.515602171421051]
