,treino,previsto
gamma1,[0.603190610968185],[0.6034610867500305]
gamma2,[0.3816059859191179],[0.3815794289112091]
gamma3,[0.28361821790671515],[0.28359702229499817]
gamma4,[0.674964847134956],[0.6750366687774658]
JIX,[0.142805189379827],[0.14243507385253906]
JIY,[-0.14222189064977075],[-0.14184492826461792]
JIZ,[0.15618260226894076],[0.15574927628040314]
JXI,[-0.5878035357209965],[-0.5877615809440613]
JYI,[0.6266425027146401],[0.6270191669464111]
JZI,[0.647177745066891],[0.6469586491584778]
JXX,[0.30694506780235153],[0.3071301579475403]
JXY,[-0.6795408869623607],[-0.6794781684875488]
JXZ,[0.04133871927984911],[0.041493844240903854]
JYX,[-0.3444543767558137],[-0.34441304206848145]
JYY,[-0.5000066466271993],[-0.5004674196243286]
JYZ,[0.9056338182918233],[0.905685544013977]
JZX,[0.9931139850789104],[0.9930652976036072]
JZY,[-0.9108872350991339],[-0.9106908440589905]
JZZ,[0.720322074572582],[0.7197331786155701]
