,treino,previsto
gamma1,[0.6084021478742864],[0.608456552028656]
gamma2,[0.014432392962091867],[0.014362947084009647]
gamma3,[0.2758368539391567],[0.2760820984840393]
gamma4,[0.14671032194011457],[0.14676257967948914]
JXX,[-0.7056801636631644],[-0.7055875062942505]
JXY,[-0.5496741288757747],[-0.549713671207428]
JXZ,[0.4680472044255459],[0.4681127369403839]
JYX,[-0.7395739544804862],[-0.739478349685669]
JYY,[0.06262950369403653],[0.062358301132917404]
JYZ,[-0.5721849390165186],[-0.5721760392189026]
JZX,[-0.41068649247327493],[-0.4107690155506134]
JZY,[-0.13683934321557478],[-0.13694360852241516]
JZZ,[0.6753130210065963],[0.6752721071243286]
JIX,[-0.48198301656905285],[-0.4816989302635193]
JIY,[0.37051598592907387],[0.3706238269805908]
JIZ,[0.36816383603222147],[0.3678998649120331]
JXI,[0.6986723227798604],[0.6987443566322327]
JYI,[-0.6285516522525292],[-0.6283241510391235]
JZI,[-0.5388827820690638],[-0.5388261675834656]
