,treino,previsto
gamma1,[0.3493243355051877],[0.34920960664749146]
gamma2,[0.16679970202499006],[0.16677498817443848]
gamma3,[0.34767461274915756],[0.34766677021980286]
gamma4,[0.03029517373803181],[0.030303481966257095]
JXX,[-0.4732993977256994],[-0.4731958210468292]
JXY,[-0.601022697802895],[-0.6013372540473938]
JXZ,[-0.8905240506758743],[-0.8906432390213013]
JYX,[-0.6123952492363249],[-0.6124227643013]
JYY,[-0.951628553680506],[-0.9518503546714783]
JYZ,[0.38347605655689154],[0.38319242000579834]
JZX,[-0.26866060598167785],[-0.2687429189682007]
JZY,[0.6311232813762566],[0.6313127279281616]
JZZ,[0.5213440527032356],[0.5212290287017822]
JIX,[-0.3524933083584687],[-0.35251232981681824]
JIY,[0.24005897043108937],[0.23984485864639282]
JIZ,[-0.9830400010208644],[-0.9829663038253784]
JXI,[0.9657155745444512],[0.9655233025550842]
JYI,[0.6443170123795019],[0.6442658305168152]
JZI,[0.9980395764003489],[0.9982739090919495]
