,treino,previsto
gamma1,[0.4212483616141941],[0.45620089769363403]
gamma2,[0.512633924392356],[0.5197712182998657]
gamma3,[0.7342090787834955],[0.7381170392036438]
gamma4,[0.3589963597861997],[0.13841283321380615]
JIX,[0.8497305032518905],[0.6021655797958374]
JIY,[0.8972115559863543],[0.9750494360923767]
JIZ,[0.7848666880971586],[0.45229700207710266]
JXI,[-0.8328986463386328],[-0.7115355134010315]
JYI,[0.18405445377147056],[0.2888614237308502]
JZI,[-0.15250518353007725],[0.021057816222310066]
JXX,[0.06017602023601287],[0.15486104786396027]
JXY,[-0.7393941175050389],[-0.8905035853385925]
JXZ,[-0.6160056849214146],[-0.5414572954177856]
JYX,[-0.11085285225397401],[-0.09503711760044098]
JYY,[-0.5579216536855618],[-0.6953349113464355]
JYZ,[-0.08993408230456712],[-0.17882193624973297]
JZX,[-0.950466065020863],[-1.0209041833877563]
JZY,[-0.8284518274474977],[-0.9840678572654724]
JZZ,[0.42001640048982014],[0.475867360830307]
