,treino,previsto
gamma1,[0.22860972534891622],[0.21865475177764893]
gamma2,[0.8578370973942192],[0.8323543667793274]
gamma3,[0.8745326053736207],[0.8226262331008911]
gamma4,[0.7976159923774808],[0.8074192404747009]
JIX,[0.9304842831042459],[1.0780823230743408]
JIY,[-0.9766906124157178],[-0.8924792408943176]
JIZ,[0.4719832395937509],[0.15267468988895416]
JXI,[-0.6839745504705037],[-0.47015270590782166]
JYI,[0.9726789033256467],[0.8126817345619202]
JZI,[-0.9662386915840475],[-1.0548605918884277]
JXX,[0.7589825362693423],[0.5685884952545166]
JXY,[0.3627013288028291],[0.3254815936088562]
JXZ,[0.7146847649630497],[0.9804845452308655]
JYX,[0.9996324683322388],[1.0169129371643066]
JYY,[-0.5205696356724228],[-0.37928006052970886]
JYZ,[-0.3238444854866003],[-0.4384199380874634]
JZX,[0.41638866597025537],[0.40602001547813416]
JZY,[-0.4388366283137255],[-0.340759813785553]
JZZ,[-0.4733714857050786],[-0.5850672125816345]
