,treino,previsto
gamma1,[0.9963436915955056],[0.9957196712493896]
gamma2,[0.0931113892655685],[0.09314482659101486]
gamma3,[0.02036645837312856],[0.020284177735447884]
gamma4,[0.9398019156431335],[0.939146876335144]
JXX,[-0.5363952858520995],[-0.5359960794448853]
JXY,[0.5151849707900231],[0.514967679977417]
JXZ,[-0.7051975580794432],[-0.7048782110214233]
JYX,[0.4813103978800122],[0.4812137484550476]
JYY,[0.3243333110305264],[0.3239246904850006]
JYZ,[-0.7268429513101398],[-0.7263662219047546]
JZX,[0.07132349509557745],[0.0712902843952179]
JZY,[-0.10449814012543279],[-0.10488348454236984]
JZZ,[-0.17485983364389868],[-0.17462311685085297]
JIX,[-0.9754435052040491],[-0.9750900268554688]
JIY,[-0.7752022778395284],[-0.7745662331581116]
JIZ,[-0.21432527689851488],[-0.2125728875398636]
JXI,[0.3677285469065339],[0.36759692430496216]
JYI,[-0.7226181335707385],[-0.722131609916687]
JZI,[-0.7751128742812254],[-0.774953305721283]
