,treino,previsto
gamma1,[0.23418295948970536],[0.23418383300304413]
gamma2,[0.01999130622418077],[0.020145732909440994]
gamma3,[0.2667674610031978],[0.2667413055896759]
gamma4,[0.40766386296095714],[0.40751001238822937]
JXX,[0.9982570783251581],[0.9984158873558044]
JXY,[-0.5812047362221744],[-0.5802156925201416]
JXZ,[0.283736870144214],[0.2843417227268219]
JYX,[-0.0817324744552066],[-0.08124176412820816]
JYY,[-0.09373513772371433],[-0.09373606741428375]
JYZ,[-0.01003461222164459],[-0.010218348354101181]
JZX,[-0.6155383155146357],[-0.615814745426178]
JZY,[0.6610425472659434],[0.6602761149406433]
JZZ,[-0.8208687531188208],[-0.8198156952857971]
JIX,[-0.5465882812379024],[-0.5468918085098267]
JIY,[0.9245900716687656],[0.9236817359924316]
JIZ,[-0.7473382026982809],[-0.7470360398292542]
JXI,[0.4096338457432158],[0.41001588106155396]
JYI,[-0.8296294638984947],[-0.8295965194702148]
JZI,[-0.5051180301418299],[-0.5042290687561035]
