,treino,previsto
gamma1,[0.42889121166998756],[0.42804643511772156]
gamma2,[0.5341966954839735],[0.5329055786132812]
gamma3,[0.6309486332578008],[0.6297656893730164]
gamma4,[0.6325186435673117],[0.6315923929214478]
JXX,[-0.39612480866150146],[-0.3950968384742737]
JXY,[-0.2967521262767605],[-0.2965804636478424]
JXZ,[0.44372522715230645],[0.44132137298583984]
JYX,[0.9312928150076802],[0.9283601641654968]
JYY,[0.32525553512517136],[0.32713931798934937]
JYZ,[0.08116241373627942],[0.0831134021282196]
JZX,[-0.22419764841343515],[-0.22437109053134918]
JZY,[-0.1885205012822757],[-0.1895933747291565]
JZZ,[0.4381917707973002],[0.4342537522315979]
JIX,[-0.8193202914613009],[-0.818892776966095]
JIY,[0.9012671291268881],[0.8979945182800293]
JIZ,[-0.7000578940080291],[-0.7045022249221802]
JXI,[0.47874074135255906],[0.4768775403499603]
JYI,[0.6824847918698727],[0.6827764511108398]
JZI,[0.49427390372409374],[0.4914035499095917]
