,treino,previsto
gamma1,[0.465937574267109],[0.46425318717956543]
gamma2,[0.4306967863428379],[0.4287160634994507]
gamma3,[0.005389255905331569],[0.0053548249416053295]
gamma4,[0.5624015709181892],[0.5607867240905762]
JIX,[-0.6008225872917998],[-0.6005074977874756]
JIY,[0.23010520368993959],[0.23293885588645935]
JIZ,[-0.7857793521751026],[-0.7838912606239319]
JXI,[0.8103557816972058],[0.8094179630279541]
JYI,[-0.6158465411883403],[-0.6125022172927856]
JZI,[-0.07755771611098128],[-0.08061563968658447]
JXX,[0.5424739695589225],[0.5376624464988708]
JXY,[0.8158004931533465],[0.8121039867401123]
JXZ,[0.16443652246127072],[0.16387273371219635]
JYX,[0.3624441530787714],[0.3586365282535553]
JYY,[0.07276205494110943],[0.07277199625968933]
JYZ,[0.692585565702907],[0.6904679536819458]
JZX,[-0.5508338991250497],[-0.545994758605957]
JZY,[0.36813535669462083],[0.3678199052810669]
JZZ,[0.2025907571809149],[0.20146186649799347]
