,treino,previsto
gamma1,[0.92965859608353],[0.92960125207901]
gamma2,[0.5569854761423373],[0.5570547580718994]
gamma3,[0.3846514573686475],[0.3845277428627014]
gamma4,[0.030345543681900566],[0.030327022075653076]
JIX,[0.9318383760498881],[0.9318110942840576]
JIY,[0.11951182799780913],[0.11966963112354279]
JIZ,[-0.05265622357871269],[-0.0525069385766983]
JXI,[0.046558950858430315],[0.04633336886763573]
JYI,[0.5353201261569036],[0.5350623726844788]
JZI,[0.9772120554889443],[0.9770533442497253]
JXX,[-0.1588688834408547],[-0.15864847600460052]
JXY,[-0.5381276295407358],[-0.5381611585617065]
JXZ,[-0.2506249305871704],[-0.2506958544254303]
JYX,[-0.8646050641334451],[-0.864505410194397]
JYY,[0.2864398249304285],[0.28636980056762695]
JYZ,[0.985193901863664],[0.9851460456848145]
JZX,[-0.5855663564444096],[-0.5852941274642944]
JZY,[0.5180930729616604],[0.5179896950721741]
JZZ,[-0.5781795821423887],[-0.5781702399253845]
