,treino,previsto
gamma1,[0.011103140095212849],[0.006648320239037275]
gamma2,[0.06936843811723081],[0.06442975252866745]
gamma3,[0.17029397548628933],[0.15132945775985718]
gamma4,[0.23062657285541344],[0.2466064691543579]
JIX,[0.9567097167419933],[0.9924547076225281]
JIY,[-0.8909546899790852],[-0.905012309551239]
JIZ,[0.45132344234864985],[0.45344278216362]
JXI,[-0.032276513351115144],[0.0007619186653755605]
JYI,[0.8834464903328145],[0.8592876195907593]
JZI,[-0.18629102358141614],[-0.20559681951999664]
JXX,[0.8384859880845335],[0.7750687599182129]
JXY,[-0.6817044022321801],[-0.7091136574745178]
JXZ,[0.9895603626777179],[1.000765085220337]
JYX,[-0.1740409161067018],[-0.2064012587070465]
JYY,[-0.6337030386141642],[-0.6900408864021301]
JYZ,[-0.3078017914359601],[-0.32339638471603394]
JZX,[0.2615917474199978],[0.24007950723171234]
JZY,[-0.931611574528584],[-0.9600897431373596]
JZZ,[-0.22563199046343807],[-0.22212275862693787]
