,treino,previsto
gamma1,[0.6556656514896784],[0.6506944894790649]
gamma2,[0.7707825372818101],[0.7608410120010376]
gamma3,[0.6486473098880531],[0.6425383687019348]
gamma4,[0.7519567103881644],[0.7399932146072388]
JXX,[-0.654314601549209],[-0.6362173557281494]
JXY,[-0.7562164546869965],[-0.7549142241477966]
JXZ,[-0.6778506698956863],[-0.6811894178390503]
JYX,[-0.9340598937863975],[-0.9111434817314148]
JYY,[0.10681764632445323],[0.11824355274438858]
JYZ,[-0.7618314373676482],[-0.7488687038421631]
JZX,[0.24341659002924376],[0.2361428439617157]
JZY,[-0.26427903177630796],[-0.26669976115226746]
JZZ,[0.8135483283424336],[0.8168115019798279]
JIX,[0.8246867187194984],[0.8104658722877502]
JIY,[-0.011300505399674421],[-0.015232693403959274]
JIZ,[0.13160290901296068],[0.1419648826122284]
JXI,[-0.2934101986418025],[-0.2923108637332916]
JYI,[-0.7727670059828655],[-0.7592077255249023]
JZI,[-0.28923988122014976],[-0.2915579378604889]
