,treino,previsto
gamma1,[0.32611987261685993],[0.326110303401947]
gamma2,[0.07355343057826824],[0.07365377247333527]
gamma3,[0.8415228969062091],[0.8412864208221436]
gamma4,[0.6172199559140832],[0.6168982982635498]
JXX,[-0.7666989331142724],[-0.7664299607276917]
JXY,[-0.9823887482258662],[-0.9820587038993835]
JXZ,[-0.6866193298332723],[-0.6861140131950378]
JYX,[0.02742641700535131],[0.02705068327486515]
JYY,[0.9789858207551021],[0.9786555171012878]
JYZ,[0.38702052286287625],[0.38653233647346497]
JZX,[-0.24314685775343814],[-0.24286115169525146]
JZY,[-0.18990452936148783],[-0.19014762341976166]
JZZ,[0.3826192568247586],[0.38306596875190735]
JIX,[-0.1829282414910125],[-0.18320976197719574]
JIY,[0.0839440182091924],[0.08397626131772995]
JIZ,[0.7240732329585464],[0.7232912182807922]
JXI,[-0.6466687116091123],[-0.6458211541175842]
JYI,[-0.5496809588437066],[-0.5499674677848816]
JZI,[-0.9418054934637778],[-0.9412351846694946]
