,treino,previsto
gamma1,[0.9440284133783025],[0.9437917470932007]
gamma2,[0.23455786830952863],[0.23458021879196167]
gamma3,[0.23739673346449208],[0.23686082661151886]
gamma4,[0.7348256957943416],[0.7337450981140137]
JXX,[-0.04045491970371362],[-0.04004392400383949]
JXY,[-0.08333777059837977],[-0.0830581933259964]
JXZ,[-0.47093939488950465],[-0.4699195325374603]
JYX,[-0.4923981294150117],[-0.4919688105583191]
JYY,[0.3837602007091041],[0.3831808269023895]
JYZ,[-0.35112371262750175],[-0.35109415650367737]
JZX,[0.34964114073581687],[0.3490647077560425]
JZY,[0.5743484076012979],[0.5730370283126831]
JZZ,[0.7318910951487247],[0.7306581139564514]
JIX,[-0.6374702733335573],[-0.6359112858772278]
JIY,[0.3228610969904888],[0.3225342929363251]
JIZ,[-0.3308805936649999],[-0.329959511756897]
JXI,[-0.6041207916749591],[-0.6031740307807922]
JYI,[-0.02096932190376899],[-0.021122565492987633]
JZI,[-0.01193064178564951],[-0.013339392840862274]
