,treino,previsto
gamma1,[0.46137519071410127],[0.45984405279159546]
gamma2,[0.7856333408759735],[0.7837935090065002]
gamma3,[0.5584469387242702],[0.5563052892684937]
gamma4,[0.974261266946173],[0.9705480337142944]
JIX,[-0.837818670752231],[-0.8346192240715027]
JIY,[0.2136055782918591],[0.21197645366191864]
JIZ,[0.9954557010352247],[0.9880991578102112]
JXI,[-0.7188265123325341],[-0.716495931148529]
JYI,[0.704572082529658],[0.7013827562332153]
JZI,[-0.7008545123478973],[-0.6966956257820129]
JXX,[-0.16795724132015688],[-0.16773834824562073]
JXY,[0.7918128551580439],[0.7905495762825012]
JXZ,[-0.40060849944206534],[-0.4000515043735504]
JYX,[0.36267120144248377],[0.3604452610015869]
JYY,[-0.8468727980494843],[-0.844089150428772]
JYZ,[0.7208768750809686],[0.7178120613098145]
JZX,[-0.0646316912873881],[-0.062302637845277786]
JZY,[-0.9926550802113958],[-0.9886853098869324]
JZZ,[-0.7094524862747427],[-0.7064525485038757]
