,treino,previsto
gamma1,[0.4438774447470737],[0.44387388229370117]
gamma2,[0.9596160635365508],[0.9595812559127808]
gamma3,[0.9712559648074823],[0.9710983037948608]
gamma4,[0.8383626047485429],[0.8381140232086182]
JXX,[0.26207593059135315],[0.26193350553512573]
JXY,[-0.2615403318741629],[-0.26159077882766724]
JXZ,[0.05603724403844934],[0.055929284542798996]
JYX,[-0.7842866333945362],[-0.7840243577957153]
JYY,[0.365899867666593],[0.3658115565776825]
JYZ,[0.20133672349955978],[0.2010987550020218]
JZX,[-0.43615095428719],[-0.4361347258090973]
JZY,[-0.24285431246360178],[-0.24270325899124146]
JZZ,[0.4722630742673428],[0.4722200930118561]
JIX,[0.36400912117595574],[0.3638339042663574]
JIY,[-0.8167947838408722],[-0.816637396812439]
JIZ,[0.2356326977228047],[0.2360641360282898]
JXI,[0.6838398091019124],[0.6837640404701233]
JYI,[0.6691005771521796],[0.6690164804458618]
JZI,[0.030035451582698824],[0.02967265620827675]
