,treino,previsto
gamma1,[0.5901527546316861],[0.5899708867073059]
gamma2,[0.6068757160405743],[0.6075525879859924]
gamma3,[0.9811690850890965],[0.9798467755317688]
gamma4,[0.7428108992904813],[0.7414400577545166]
JXX,[-0.3972357250361773],[-0.3971084952354431]
JXY,[0.6815276211230483],[0.6832687854766846]
JXZ,[-0.020560708179608644],[-0.019716009497642517]
JYX,[-0.8336387524805398],[-0.8349483013153076]
JYY,[0.6943414554288729],[0.6932816505432129]
JYZ,[-0.545152942348103],[-0.5447198748588562]
JZX,[0.5784393926365736],[0.5770159959793091]
JZY,[-0.8791840075310149],[-0.877396285533905]
JZZ,[0.3181904168868892],[0.3178357481956482]
JIX,[-0.2588867178073859],[-0.2588036358356476]
JIY,[0.9003708718663839],[0.9003974199295044]
JIZ,[-0.5999070717600636],[-0.5977253317832947]
JXI,[-0.4060517541652038],[-0.4048166871070862]
JYI,[-0.16375735637421673],[-0.16467148065567017]
JZI,[-0.5253895926232446],[-0.5255579948425293]
