,treino,previsto
gamma1,[0.041785415602753395],[0.057969070971012115]
gamma2,[0.7335413506775065],[0.7444760203361511]
gamma3,[0.1060683270342535],[0.14541877806186676]
gamma4,[0.3424554918369298],[0.2827320694923401]
JIX,[0.4833378712291465],[0.5678895711898804]
JIY,[0.881607766294431],[1.1144310235977173]
JIZ,[0.49480679370832537],[0.24939312040805817]
JXI,[0.8162851259228743],[0.7269630432128906]
JYI,[-0.7780454366399887],[-0.7779505848884583]
JZI,[0.15954636399993594],[0.2366885095834732]
JXX,[-0.1362653751785774],[-0.14860154688358307]
JXY,[-0.4690148425097873],[-0.5278931260108948]
JXZ,[0.7208183359380034],[0.8583762049674988]
JYX,[-0.34119700732639613],[-0.39707151055336]
JYY,[0.9473411821310671],[0.9492344856262207]
JYZ,[-0.2774932061648101],[-0.16587521135807037]
JZX,[0.10724944842999884],[0.18519346415996552]
JZY,[0.5484521505152973],[0.3140753507614136]
JZZ,[0.5634961891752752],[0.629775881767273]
