,treino,previsto
gamma1,[0.07873212256130502],[0.09539756923913956]
gamma2,[0.8385794417948504],[0.8614661693572998]
gamma3,[0.7748150558613741],[0.7759666442871094]
gamma4,[0.7401692871206411],[0.6965165734291077]
JIX,[0.2969944399577662],[0.2833413779735565]
JIY,[0.40273908193734953],[0.495970755815506]
JIZ,[0.9140940053161357],[0.9845671653747559]
JXI,[-0.6071937818236794],[-1.0113924741744995]
JYI,[-0.8692615292310002],[-0.9783257842063904]
JZI,[0.6485148599678836],[0.5113889575004578]
JXX,[-0.3338666967613588],[-0.3118458688259125]
JXY,[-0.25525056072843344],[-0.3544827997684479]
JXZ,[0.6297316462233915],[0.4830837845802307]
JYX,[-0.6333304606700121],[-0.5324957966804504]
JYY,[0.8193628972743414],[0.7579425573348999]
JYZ,[-0.017661007920774408],[0.02010698989033699]
JZX,[-0.8573255728224154],[-0.9958973526954651]
JZY,[0.8356247341269967],[0.9003251194953918]
JZZ,[0.14599702737085796],[0.25145024061203003]
