,treino,previsto
gamma1,[0.7212885992572478],[0.7230579853057861]
gamma2,[0.08366591038506865],[0.08716785907745361]
gamma3,[0.679464779137179],[0.6681735515594482]
gamma4,[0.005343265292397037],[0.007560760714113712]
JIX,[-0.047683475541308695],[-0.04943246394395828]
JIY,[0.2604381086377703],[0.25214260816574097]
JIZ,[-0.19207806086305412],[-0.15191702544689178]
JXI,[0.8400480253526539],[0.847249448299408]
JYI,[-0.9662967591954601],[-0.9430738091468811]
JZI,[0.9752211014725047],[0.9853684306144714]
JXX,[0.40822888780668243],[0.40623942017555237]
JXY,[0.6079899762951007],[0.6195461750030518]
JXZ,[0.6062115991790376],[0.617540180683136]
JYX,[-0.5972657695612691],[-0.6004607677459717]
JYY,[0.6388346370785187],[0.6401272416114807]
JYZ,[0.30593781135973064],[0.3192250430583954]
JZX,[-0.7051380860833518],[-0.7131377458572388]
JZY,[0.7226628276219034],[0.7211787700653076]
JZZ,[-0.11992738845557072],[-0.10745637863874435]
