,treino,previsto
gamma1,[0.9009141618624731],[0.9008557200431824]
gamma2,[0.22983153776309395],[0.22981169819831848]
gamma3,[0.44584221367087673],[0.44585368037223816]
gamma4,[0.16676022890484743],[0.16675999760627747]
JIX,[-0.007687660399174678],[-0.007664334494620562]
JIY,[0.7135280737268923],[0.7134740352630615]
JIZ,[-0.8226115535480942],[-0.822577953338623]
JXI,[-0.24315592595339663],[-0.24324940145015717]
JYI,[-0.901677355883151],[-0.9016634225845337]
JZI,[0.29958585220893297],[0.29951852560043335]
JXX,[-0.6216283712709287],[-0.6217276453971863]
JXY,[-0.3820884662461579],[-0.3820001184940338]
JXZ,[0.6372988369628543],[0.6372790932655334]
JYX,[-0.8907656012382117],[-0.8907621502876282]
JYY,[-0.692922154771433],[-0.6929226517677307]
JYZ,[-0.397379389990171],[-0.39737468957901]
JZX,[0.6231667131509544],[0.6230315566062927]
JZY,[-0.04911682328475431],[-0.04925478249788284]
JZZ,[0.25230496685491355],[0.25222694873809814]
