,treino,previsto
gamma1,[0.5739411879281008],[0.5738727450370789]
gamma2,[0.013114189588902203],[0.013205064460635185]
gamma3,[0.21672980046384815],[0.21688783168792725]
gamma4,[0.2794823660111103],[0.27954840660095215]
JXX,[-0.9419895434327705],[-0.9420564770698547]
JXY,[-0.0687546912437893],[-0.0689036026597023]
JXZ,[0.8867134339966274],[0.8867655396461487]
JYX,[0.2979491062738484],[0.2976171374320984]
JYY,[0.8018009835012454],[0.8006583452224731]
JYZ,[-0.7735880706937113],[-0.7730212807655334]
JZX,[-0.06186190443567252],[-0.06228119507431984]
JZY,[-0.5068543347603394],[-0.5065480470657349]
JZZ,[0.08752171847186085],[0.08744353801012039]
JIX,[0.24580338977940386],[0.24571634829044342]
JIY,[0.4835739785214588],[0.4836525022983551]
JIZ,[0.5903871311313933],[0.590110719203949]
JXI,[0.8849005675541006],[0.8852720856666565]
JYI,[0.4797971494798614],[0.4803646206855774]
JZI,[0.844649993330834],[0.8446973562240601]
