,treino,previsto
gamma1,[0.7808225146632043],[0.780815839767456]
gamma2,[0.4458428536123128],[0.4458793103694916]
gamma3,[0.09635672042981958],[0.09631799161434174]
gamma4,[0.031698349795664105],[0.03172513097524643]
JXX,[0.3478791069281282],[0.34789133071899414]
JXY,[0.19605110908336165],[0.19598862528800964]
JXZ,[0.4292474339778447],[0.42927810549736023]
JYX,[-0.17894815197709124],[-0.17888207733631134]
JYY,[-0.2398214007224022],[-0.23982739448547363]
JYZ,[-0.20020701514138461],[-0.20009183883666992]
JZX,[-0.8548967912090066],[-0.8548426628112793]
JZY,[-0.36047022384573424],[-0.36048275232315063]
JZZ,[-0.448333704823876],[-0.4483718276023865]
JIX,[0.819538475847744],[0.8195962309837341]
JIY,[-0.41184191848264295],[-0.4118647277355194]
JIZ,[-0.08113224133756103],[-0.08112197369337082]
JXI,[-0.7272825789128776],[-0.7272375822067261]
JYI,[0.9901214406925392],[0.9900212287902832]
JZI,[-0.6907120075849054],[-0.6908227801322937]
