,treino,previsto
gamma1,[0.5139289405222758],[0.44604772329330444]
gamma2,[0.2979079699160261],[0.24917475879192352]
gamma3,[0.5798623379994603],[0.5104824304580688]
gamma4,[0.9610460637489058],[0.8552222847938538]
JXX,[-0.0993246484870236],[0.16690118610858917]
JXY,[0.5258626616390383],[0.47586673498153687]
JXZ,[0.21218691768397302],[0.11540474742650986]
JYX,[0.8117454546265361],[0.6500531435012817]
JYY,[-0.4226432633318953],[-0.34205546975135803]
JYZ,[-0.2842197832227855],[0.22407524287700653]
JZX,[-0.3905193107940479],[-0.5369749665260315]
JZY,[-0.7355236768235658],[-0.29734447598457336]
JZZ,[-0.8493298111601335],[0.2833050787448883]
JIX,[0.011880827540495353],[-0.4373416304588318]
JIY,[-0.09343057367074792],[0.23328329622745514]
JIZ,[0.11594165163533754],[0.6888033151626587]
JXI,[-0.23155824126417013],[-0.5520946979522705]
JYI,[0.6690422746144482],[0.7747524380683899]
JZI,[-0.6811824865810532],[0.06832124292850494]
